Date,Time,Target ppm,Calculated ppm,Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Vin,SHT_ID,Temp(c),%Humidity,SHT_ID,Temp(c),%Humidity,SHT_ID,Temp(c),%Humidity,SHT_ID,Temp(c),%Humidity,SHT_ID,Temp(c),%Humidity,,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,
12/18/2023,4:36:07 PM,200,199.733688,1.138876,1.151207,1.398151,1.125246,1.116485,1.108048,1.071055,1.088902,1.174724,0.549565,1.07598,0.577408,0.554098,1.120334,0.301574,1.134255,2.435256,2.107185,2.1299,2.484905,2.496911,2.381064,0.983764,2.37068,2.482024,1.260517,2.30299,1.16663,0.610754,2.419217,1.212926,2.382309,5.057743,1,17.46,66.13,2,19.09,61.39,3,18.68,61.52,4,19.3,58.86,5,35.81,8.05,,A,12.48,29.12,21.5,18,18,N2,,B,14.32,29.28,156.3,150.2,150,O2,,C,12.59,29.45,46.1,38.9,39,O2,,D,14.49,29.67,515.2,500.1,500,N2,,E,12.14,30.44,0.239,0.194,0.193,N2,
12/18/2023,4:36:08 PM,200,198.712256,1.156074,1.18171,1.407886,1.130114,1.120379,1.110644,1.085333,1.078194,1.154975,0.571256,1.085045,0.539853,0.551508,1.158213,0.31679,1.126809,2.462838,2.117569,2.113026,2.497885,2.487176,2.397938,1.014592,2.372952,2.506629,1.285122,2.309465,1.149148,0.660611,2.419864,1.207099,2.363855,5.05644,1,17.49,66.13,2,19.09,61.38,3,18.67,61.54,4,19.31,58.85,5,35.84,8.06,,A,12.48,29.1,21.4,17.9,18,N2,,B,14.33,29.28,156.2,150.2,150,O2,,C,12.59,29.44,46.2,39,39,O2,,D,14.48,29.67,516,500.7,500,N2,,E,12.14,30.44,0.239,0.193,0.193,N2,
12/18/2023,4:36:09 PM,200,200.044454,1.153478,1.182683,1.380953,1.127842,1.097015,1.114862,1.088578,1.070406,1.168573,0.599746,1.082455,0.554098,0.557335,1.133608,0.351755,1.112564,2.478739,2.119516,2.10751,2.482958,2.484905,2.392097,0.988956,2.360945,2.48429,1.303576,2.292954,1.149471,0.636654,2.409504,1.2521,2.376482,5.054485,1,17.43,66.11,2,19.09,61.39,3,18.67,61.54,4,19.32,58.88,5,35.83,8.04,,A,12.48,29.11,21.5,18,18,N2,,B,14.32,29.28,156.3,150.2,150,O2,,C,12.59,29.46,46,38.9,39,O2,,D,14.48,29.67,515,499.7,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:10 PM,200,201.581468,1.168405,1.17814,1.410807,1.141796,1.10967,1.119081,1.083061,1.084359,1.170839,0.585825,1.087635,0.550213,0.543414,1.130046,0.353698,1.123895,2.476792,2.138013,2.115947,2.517355,2.502428,2.387879,0.990579,2.366462,2.46875,1.351167,2.327272,1.202566,0.643776,2.404324,1.19253,2.379395,5.059047,1,17.44,66.08,2,19.09,61.39,3,18.68,61.5,4,19.31,58.84,5,35.83,8.1,,A,12.47,29.12,21.6,18.1,18,N2,,B,14.32,29.31,156,149.8,150,O2,,C,12.59,29.45,46.1,38.9,39,O2,,D,14.48,29.67,514.6,499.1,500,N2,,E,12.14,30.44,0.237,0.192,0.193,N2,
12/18/2023,4:36:11 PM,200,199.888951,1.159319,1.159968,1.399449,1.124922,1.099935,1.112591,1.091498,1.072353,1.171486,0.603631,1.083427,0.581293,0.54309,1.134579,0.373122,1.132313,2.443368,2.107185,2.108483,2.505997,2.484905,2.38074,1.001287,2.375872,2.470369,1.315555,2.29263,1.13296,0.67259,2.408857,1.205156,2.382957,5.054159,1,17.45,66.1,2,19.1,61.38,3,18.69,61.51,4,19.32,58.87,5,35.82,8.09,,A,12.48,29.12,21.5,18,18,N2,,B,14.32,29.28,156.2,150,150,O2,,C,12.58,29.44,46.2,39,39,O2,,D,14.49,29.67,515.6,500.5,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:12 PM,200,199.8002,1.170677,1.146988,1.407562,1.123948,1.120703,1.113889,1.102856,1.074949,1.180228,0.560249,1.081808,0.555716,0.529493,1.136521,0.375389,1.120334,2.456348,2.137688,2.08804,2.500156,2.493666,2.398263,1.000963,2.369058,2.502097,1.295482,2.294897,1.116125,0.661258,2.41436,1.19253,2.384899,5.05644,1,17.44,66.13,2,19.07,61.42,3,18.65,61.51,4,19.31,58.88,5,35.85,8.08,,A,12.49,29.13,21.5,18,18,N2,,B,14.32,29.28,156.3,150.1,150,O2,,C,12.59,29.45,46.3,39,39,O2,,D,14.49,29.67,515.9,500.8,500,N2,,E,12.14,30.44,0.237,0.193,0.193,N2,
12/18/2023,4:36:13 PM,200,200.954813,1.158021,1.179114,1.393608,1.11973,1.094743,1.120703,1.085008,1.049638,1.205156,0.583235,1.071772,0.559278,0.536939,1.13037,0.355964,1.123895,2.473547,2.11692,2.11043,2.502752,2.483931,2.403455,0.988307,2.386581,2.487852,1.198034,2.310113,1.142673,0.660935,2.407562,1.242387,2.372273,5.058069,1,17.43,66.09,2,19.11,61.41,3,18.67,61.5,4,19.33,58.86,5,35.89,8.09,,A,12.48,29.13,21.6,18.1,18,N2,,B,14.32,29.28,156.1,150,150,O2,,C,12.59,29.44,46.2,39,39,O2,,D,14.48,29.67,516,500.6,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:14 PM,200,200.155677,1.172624,1.170677,1.409833,1.127842,1.113889,1.101882,1.092796,1.075922,1.1744,0.591653,1.076628,0.557983,0.561868,1.144291,0.348841,1.102528,2.475818,2.139311,2.115622,2.511514,2.483931,2.381064,0.986685,2.389501,2.474254,1.331418,2.304285,1.107384,0.634387,2.421159,1.224905,2.370007,5.052855,1,17.43,66.11,2,19.08,61.4,3,18.68,61.48,4,19.29,58.85,5,35.85,8.06,,A,12.48,29.13,21.6,18,18,N2,,B,14.32,29.31,156.3,150.1,150,O2,,C,12.58,29.45,45.9,38.7,39,O2,,D,14.49,29.67,514.6,499.5,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:15 PM,200,200.155677,1.161266,1.195339,1.38939,1.133359,1.106425,1.094743,1.08728,1.076247,1.162421,0.587444,1.091197,0.603955,0.525284,1.124219,0.381216,1.109327,2.476143,2.128927,2.095179,2.518977,2.494315,2.40962,1.00291,2.369707,2.479758,1.26505,2.317883,1.076952,0.616257,2.42213,1.188645,2.371302,5.050248,1,17.43,66.1,2,19.07,61.41,3,18.68,61.45,4,19.33,58.85,5,35.87,8.02,,A,12.48,29.13,21.5,18,18,N2,,B,14.32,29.27,156.3,150.1,150,O2,,C,12.58,29.45,46.1,38.9,39,O2,,D,14.48,29.67,514.9,499.3,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:16 PM,200,199.132273,1.141472,1.169054,1.378357,1.130114,1.114538,1.113564,1.085982,1.075273,1.186055,0.598775,1.082132,0.593595,0.530788,1.145586,0.372475,1.120334,2.483931,2.128602,2.069219,2.50762,2.487176,2.393071,0.986036,2.351535,2.491413,1.204185,2.303962,1.083427,0.57676,2.411123,1.218754,2.382957,5.057417,1,17.44,66.1,2,19.07,61.43,3,18.69,61.47,4,19.32,58.84,5,35.91,8.06,,A,12.47,29.12,21.4,17.9,18,N2,,B,14.31,29.25,156.1,149.9,150,O2,,C,12.59,29.47,46.1,38.9,39,O2,,D,14.48,29.67,514.5,499.2,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:17 PM,200,200.022225,1.144068,1.165809,1.391337,1.124273,1.104803,1.115836,1.105127,1.064889,1.183789,0.566724,1.08375,0.5923,0.527874,1.135874,0.363086,1.126809,2.459269,2.108483,2.101669,2.487176,2.500805,2.38723,0.998691,2.378144,2.459362,1.223286,2.317235,1.095405,0.589386,2.399792,1.314583,2.38069,5.050574,1,17.43,66.1,2,19.06,61.44,3,18.68,61.43,4,19.32,58.86,5,35.92,8.01,,A,12.48,29.13,21.5,18,18,N2,,B,14.32,29.29,156.3,150.1,150,O2,,C,12.58,29.47,46.2,39,39,O2,,D,14.48,29.67,515.3,499.8,500,N2,,E,12.14,30.43,0.238,0.193,0.193,N2,
12/18/2023,4:36:18 PM,200,199.82238,1.153478,1.182683,1.387118,1.123624,1.107399,1.124597,1.10026,1.076571,1.15886,0.603631,1.093787,0.553126,0.522694,1.139435,0.362762,1.139759,2.467057,2.104589,2.113026,2.51703,2.493991,2.395991,0.984738,2.366462,2.490118,1.232675,2.304285,1.089902,0.592624,2.448354,1.266345,2.365798,5.051226,1,17.41,66.09,2,19.07,61.44,3,18.69,61.47,4,19.32,58.83,5,35.88,8.02,,A,12.47,29.13,21.5,18,18,N2,,B,14.33,29.29,156.4,150.4,150,O2,,C,12.59,29.47,46.3,39,39,O2,,D,14.48,29.67,514.7,499.4,500,N2,,E,12.14,30.44,0.239,0.194,0.193,N2,
12/18/2023,4:36:19 PM,200,200,1.151856,1.159968,1.384847,1.137902,1.110644,1.114862,1.091498,1.067161,1.161126,0.564458,1.072419,0.546652,0.52496,1.146881,0.389634,1.121305,2.486203,2.134119,2.115622,2.505024,2.496262,2.380091,0.993499,2.371329,2.478139,1.20289,2.31853,1.056232,0.616257,2.424073,1.284475,2.37292,5.051226,1,17.43,66.08,2,19.07,61.45,3,18.7,61.46,4,19.32,58.85,5,35.89,8.02,,A,12.47,29.15,21.5,18,18,N2,,B,14.32,29.28,156.3,150.1,150,O2,,C,12.59,29.45,46.3,39.1,39,O2,,D,14.49,29.67,514.9,499.8,500,N2,,E,12.16,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:20 PM,200,200.378493,1.159319,1.155101,1.399125,1.126869,1.103829,1.119081,1.082412,1.080141,1.175695,0.609459,1.084722,0.530788,0.529493,1.119039,0.361791,1.115154,2.458944,2.120165,2.096801,2.499507,2.489772,2.38723,0.995771,2.376846,2.477492,1.199652,2.315293,1.028389,0.577731,2.402058,1.249186,2.39364,5.049922,1,17.43,66.1,2,19.08,61.4,3,18.67,61.48,4,19.32,58.83,5,35.82,8.04,,A,12.48,29.14,21.5,18,18,N2,,B,14.32,29.29,156.1,149.9,150,O2,,C,12.59,29.45,46.3,39.1,39,O2,,D,14.48,29.67,514.8,499.3,500,N2,,E,12.14,30.44,0.237,0.192,0.193,N2,
12/18/2023,4:36:21 PM,200,199.667221,1.151856,1.191769,1.399774,1.124273,1.100584,1.126869,1.079816,1.089227,1.16663,0.598128,1.092815,0.52496,0.516219,1.145263,0.37636,1.139111,2.454401,2.111728,2.124059,2.516057,2.484256,2.399885,1.002261,2.371329,2.467779,1.225552,2.298458,1.094434,0.616905,2.387813,1.285122,2.373244,5.058069,1,17.41,66.09,2,19.05,61.43,3,18.7,61.48,4,19.32,58.87,5,35.86,8.06,,A,12.47,29.14,21.5,18,18,N2,,B,14.33,29.27,156.4,150.3,150,O2,,C,12.59,29.45,46.5,39.2,39,O2,,D,14.48,29.67,516.4,501,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:22 PM,200,199.689372,1.166134,1.182683,1.401721,1.11973,1.124273,1.113564,1.08079,1.071704,1.162745,0.613991,1.111269,0.531759,0.521399,1.154975,0.377007,1.123571,2.460242,2.11692,2.076358,2.511838,2.4716,2.401508,0.9604,2.343422,2.48947,1.227819,2.301695,1.088607,0.57417,2.395583,1.263755,2.348639,5.053181,1,17.43,66.09,2,19.05,61.44,3,18.71,61.5,4,19.31,58.83,5,35.85,8.01,,A,12.48,29.13,21.4,18,18,N2,,B,14.32,29.28,156.4,150.3,150,O2,,C,12.59,29.45,46.4,39.1,39,O2,,D,14.49,29.67,516.2,501,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:23 PM,200,199.911151,1.166783,1.188849,1.388741,1.128491,1.08728,1.12265,1.075598,1.071055,1.179904,0.587444,1.101557,0.536292,0.516543,1.117744,0.344309,1.133284,2.478414,2.123735,2.098748,2.502752,2.482958,2.385283,0.971758,2.381389,2.490765,1.187026,2.311408,1.186379,0.605574,2.405619,1.237207,2.373892,5.049922,1,17.41,66.09,2,19.07,61.43,3,18.7,61.5,4,19.32,58.86,5,35.9,8.05,,A,12.46,29.13,21.6,18,18,N2,,B,14.32,29.33,156.2,150,150,O2,,C,12.59,29.48,46.4,39.1,39,O2,,D,14.49,29.67,515.4,500.3,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:24 PM,200,198.646099,1.16516,1.17165,1.3988,1.123624,1.107399,1.118432,1.098962,1.079816,1.167278,0.633092,1.084074,0.562191,0.52237,1.131989,0.35046,1.129075,2.470626,2.135092,2.075384,2.519951,2.496911,2.398912,0.982791,2.36776,2.454505,1.173429,2.304285,1.181846,0.58712,2.415979,1.190911,2.365798,5.058395,1,17.4,66.07,2,19.06,61.45,3,18.69,61.49,4,19.32,58.86,5,35.85,8.04,,A,12.48,29.13,21.4,17.9,18,N2,,B,14.32,29.31,156.3,150.1,150,O2,,C,12.59,29.45,46.4,39.2,39,O2,,D,14.48,29.67,515.4,499.9,500,N2,,E,12.15,30.44,0.238,0.194,0.193,N2,
12/18/2023,4:36:25 PM,200,200.133422,1.151207,1.143094,1.401721,1.130438,1.103829,1.133684,1.087929,1.069432,1.176019,0.606869,1.091197,0.544709,0.521399,1.12778,0.338481,1.113212,2.464136,2.133794,2.085119,2.489123,2.486527,2.395667,0.98993,2.366462,2.492708,1.170191,2.319502,1.127133,0.628236,2.382957,1.145263,2.374863,5.059047,1,17.42,66.1,2,19.06,61.45,3,18.71,61.46,4,19.32,58.81,5,35.9,8.01,,A,12.48,29.14,21.4,18,18,N2,,B,14.33,29.26,156.5,150.4,150,O2,,C,12.59,29.46,46.1,38.9,39,O2,,D,14.48,29.67,514.4,499.1,500,N2,,E,12.16,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:26 PM,200,198.712256,1.162889,1.143419,1.413403,1.115836,1.086306,1.112266,1.089227,1.079167,1.177961,0.636006,1.10965,0.553126,0.508125,1.128104,0.359201,1.099938,2.473871,2.127953,2.114973,2.509567,2.486203,2.40021,0.986036,2.379766,2.478787,1.253071,2.284213,1.088607,0.62338,2.417274,1.232351,2.374215,5.058069,1,17.4,66.09,2,19.05,61.5,3,18.7,61.42,4,19.31,58.82,5,35.91,8.02,,A,12.48,29.13,21.4,17.9,18,N2,,B,14.33,29.28,156.2,150.1,150,O2,,C,12.59,29.45,46.2,39,39,O2,,D,14.49,29.67,515.7,500.8,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:27 PM,200,200.044454,1.147313,1.166783,1.409509,1.12265,1.112915,1.135955,1.084359,1.085333,1.165983,0.616905,1.075333,0.558954,0.519133,1.11224,0.370532,1.147529,2.459918,2.139311,2.119192,2.496262,2.490421,2.385932,0.980844,2.38366,2.505334,1.303252,2.295868,1.107384,0.593595,2.416303,1.267963,2.381338,5.061328,1,17.39,66.09,2,19.06,61.48,3,18.69,61.4,4,19.33,58.81,5,35.89,7.99,,A,12.48,29.14,21.5,18,18,N2,,B,14.31,29.28,156.1,149.9,150,O2,,C,12.59,29.47,46.1,38.9,39,O2,,D,14.48,29.67,515.5,500,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:28 PM,200,200.088928,1.144717,1.157372,1.382575,1.119081,1.097988,1.136929,1.098313,1.081763,1.193501,0.598775,1.098967,0.58453,0.489672,1.135874,0.394166,1.128428,2.474845,2.147423,2.109132,2.525467,2.505348,2.376846,0.989281,2.365164,2.488823,1.232675,2.314969,1.049109,0.589063,2.414037,1.355376,2.397525,5.0509,1,17.4,66.1,2,19.03,61.48,3,18.7,61.43,4,19.32,58.83,5,35.9,8.01,,A,12.48,29.17,21.5,18,18,N2,,B,14.32,29.25,156,149.8,150,O2,,C,12.59,29.47,46,38.9,39,O2,,D,14.48,29.67,515.4,499.9,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:29 PM,200,200.2002,1.157048,1.164836,1.399774,1.134982,1.115187,1.10675,1.081439,1.074949,1.166306,0.650251,1.088607,0.529493,0.500032,1.122924,0.433987,1.126485,2.476143,2.125357,2.13347,2.522547,2.48166,2.397614,0.987334,2.365488,2.460657,1.180875,2.302019,1.05526,0.60784,2.415655,1.334656,2.385223,5.058069,1,17.4,66.09,2,19.04,61.48,3,18.69,61.43,4,19.32,58.84,5,35.9,7.99,,A,12.46,29.13,21.5,18,18,N2,,B,14.32,29.25,156.3,150.2,150,O2,,C,12.59,29.45,46.1,38.9,39,O2,,D,14.49,29.67,514.1,499,500,N2,,E,12.14,30.44,0.237,0.193,0.193,N2,
12/18/2023,4:36:30 PM,200,201.581468,1.151207,1.155425,1.410807,1.117134,1.122975,1.12914,1.092472,1.073002,1.155623,0.631797,1.084074,0.53791,0.487082,1.102528,0.422656,1.146234,2.468355,2.114324,2.110755,2.512487,2.476467,2.389501,0.992201,2.374899,2.443174,1.199652,2.299105,1.100909,0.586796,2.402705,1.321706,2.389108,5.050248,1,17.4,66.06,2,19.06,61.51,3,18.7,61.4,4,19.32,58.84,5,35.91,8.01,,A,12.49,29.14,21.5,18.1,18,N2,,B,14.32,29.28,156.4,150.2,150,O2,,C,12.59,29.45,46.1,38.9,39,O2,,D,14.48,29.67,514.2,498.7,500,N2,,E,12.15,30.43,0.237,0.192,0.193,N2,
12/18/2023,4:36:31 PM,200,200.066689,1.14926,1.177491,1.409509,1.127193,1.106425,1.122326,1.064565,1.06781,1.16922,0.643129,1.08634,0.554421,0.482873,1.109327,0.445966,1.119363,2.483282,2.101669,2.114649,2.506971,2.500156,2.398587,0.991228,2.364515,2.497564,1.191559,2.299429,1.075009,0.570933,2.39364,1.326886,2.370978,5.058721,1,17.39,66.08,2,19.07,61.5,3,18.71,61.37,4,19.34,58.83,5,35.91,8.05,,A,12.48,29.16,21.5,18,18,N2,,B,14.33,29.29,156.4,150.3,150,O2,,C,12.58,29.45,46.2,39,39,O2,,D,14.49,29.67,514.5,499.4,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:32 PM,200,199.82238,1.154776,1.172624,1.397502,1.121677,1.100584,1.11973,1.090525,1.069108,1.153356,0.649927,1.089254,0.550536,0.489672,1.095729,0.431073,1.14332,2.47452,2.14288,2.12341,2.508918,2.464136,2.397938,0.985711,2.38074,2.475549,1.093787,2.304933,1.120658,0.624027,2.404648,1.31944,2.375187,5.058069,1,17.4,66.11,2,19.02,61.48,3,18.7,61.39,4,19.33,58.84,5,35.94,8.01,,A,12.48,29.15,21.6,18,18,N2,,B,14.32,29.3,156.5,150.3,150,O2,,C,12.59,29.46,46.2,39,39,O2,,D,14.49,29.67,515.7,500.5,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:33 PM,200,199.8002,1.14277,1.174571,1.401396,1.118432,1.114538,1.122326,1.097339,1.076571,1.159184,0.608487,1.095082,0.540824,0.489024,1.135874,0.438843,1.127133,2.464785,2.138013,2.131523,2.512163,2.479063,2.386581,0.987658,2.379766,2.492384,1.102852,2.294573,1.077599,0.577408,2.415979,1.302281,2.371949,5.051878,1,17.36,66.09,2,19.05,61.52,3,18.7,61.36,4,19.33,58.81,5,35.91,7.99,,A,12.47,29.14,21.5,18,18,N2,,B,14.32,29.31,156.2,150,150,O2,,C,12.59,29.46,46.2,39,39,O2,,D,14.48,29.67,516.3,500.9,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:34 PM,200,200.133422,1.140174,1.16224,1.392635,1.117134,1.098313,1.116809,1.08079,1.076247,1.152709,0.624675,1.075657,0.601365,0.483197,1.134255,0.405174,1.128428,2.470951,2.12049,2.109457,2.475169,2.479388,2.402481,0.988632,2.372303,2.484614,1.164364,2.31594,1.170515,0.584854,2.426663,1.250805,2.3781,5.057417,1,17.37,66.12,2,19.02,61.54,3,18.71,61.34,4,19.31,58.84,5,35.93,7.96,,A,12.47,29.16,21.5,18,18,N2,,B,14.33,29.34,156.3,150.2,150,O2,,C,12.59,29.45,46,38.8,39,O2,,D,14.47,29.67,514.1,498.4,500,N2,,E,12.16,30.44,0.238,0.194,0.193,N2,
12/18/2023,4:36:35 PM,200,200.022225,1.153154,1.150558,1.384198,1.127518,1.113564,1.117783,1.086631,1.063916,1.186379,0.644424,1.08634,0.567048,0.465714,1.127456,0.406468,1.137169,2.464461,2.091934,2.11692,2.521573,2.511514,2.386581,0.981168,2.365488,2.481377,1.115801,2.316588,1.090873,0.562191,2.43249,1.250157,2.342812,5.055462,1,17.36,66.13,2,19.03,61.52,3,18.69,61.36,4,19.31,58.83,5,35.95,8.02,,A,12.47,29.16,21.5,18,18,N2,,B,14.32,29.32,156.4,150.2,150,O2,,C,12.59,29.46,46.1,39,39,O2,,D,14.48,29.67,515,499.7,500,N2,,E,12.14,30.44,0.237,0.193,0.193,N2,
12/18/2023,4:36:36 PM,200,200.022225,1.153478,1.179114,1.389714,1.118432,1.109346,1.121677,1.091823,1.072353,1.18476,0.635682,1.091844,0.572228,0.506507,1.108679,0.450498,1.132313,2.471924,2.113351,2.102967,2.506646,2.481011,2.389826,0.986685,2.383336,2.474902,1.108032,2.311732,1.143968,0.563486,2.417598,1.200947,2.381662,5.055462,1,17.38,66.12,2,19.06,61.51,3,18.69,61.36,4,19.33,58.81,5,35.92,7.99,,A,12.48,29.14,21.6,18,18,N2,,B,14.32,29.3,156.2,150,150,O2,,C,12.58,29.45,46.1,38.9,39,O2,,D,14.48,29.67,515.5,500,500,N2,,E,12.15,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:37 PM,200,199.933356,1.15867,1.154452,1.384198,1.134333,1.116809,1.122001,1.087929,1.092796,1.16922,0.611077,1.087959,0.573199,0.489672,1.146881,0.425893,1.11742,2.471924,2.125357,2.122437,2.512812,2.481984,2.395018,0.983764,2.373601,2.49724,1.091844,2.302343,1.107384,0.582588,2.435728,1.202566,2.39105,5.055136,1,17.35,66.14,2,19.04,61.54,3,18.69,61.35,4,19.33,58.85,5,35.93,7.98,,A,12.47,29.19,21.5,18,18,N2,,B,14.32,29.28,156,149.9,150,O2,,C,12.58,29.45,46.2,38.9,39,O2,,D,14.49,29.67,515.4,500.5,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:38 PM,200,199.733688,1.151531,1.158021,1.378357,1.130763,1.098313,1.113564,1.088902,1.062618,1.150119,0.576113,1.090225,0.572228,0.488377,1.136845,0.402584,1.132313,2.455699,2.108483,2.082523,2.518004,2.476792,2.395342,0.984413,2.376197,2.459038,1.103175,2.274177,1.09152,0.582264,2.374863,1.161774,2.390727,5.059047,1,17.38,66.12,2,19.03,61.54,3,18.7,61.35,4,19.34,58.84,5,35.94,8.01,,A,12.48,29.19,21.5,18,18,N2,,B,14.33,29.3,156.3,150.2,150,O2,,C,12.59,29.45,46.2,39,39,O2,,D,14.48,29.68,516.4,501,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:39 PM,200,200.022225,1.164836,1.17522,1.41178,1.119081,1.101558,1.117134,1.090525,1.077869,1.172458,0.571256,1.080189,0.572875,0.495499,1.115478,0.406145,1.109974,2.459918,2.120814,2.138337,2.516057,2.468679,2.384958,0.984413,2.387879,2.502097,1.141701,2.266083,1.055584,0.563163,2.440584,1.147853,2.369683,5.053181,1,17.37,66.11,2,19.01,61.52,3,18.69,61.32,4,19.33,58.86,5,35.94,7.97,,A,12.46,29.2,21.6,18,18,N2,,B,14.33,29.3,156.1,150.1,150,O2,,C,12.59,29.45,46.1,38.9,39,O2,,D,14.48,29.67,515.5,499.9,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:40 PM,200,200.244744,1.149584,1.171001,1.402045,1.118756,1.113564,1.121028,1.095717,1.070081,1.169868,0.578055,1.090225,0.569638,0.484492,1.131665,0.444023,1.127456,2.451156,2.118867,2.104914,2.503726,2.482633,2.397614,0.968837,2.372303,2.487852,1.144291,2.293602,1.049109,0.589063,2.413713,1.142025,2.358999,5.055788,1,17.41,66.03,2,18.99,61.54,3,18.69,61.26,4,19.33,58.83,5,35.96,8,,A,12.48,29.18,21.5,18,18,N2,,B,14.33,29.32,155.9,149.8,150,O2,,C,12.58,29.47,46.1,38.9,39,O2,,D,14.48,29.69,514.7,499.2,500,N2,,E,12.14,30.44,0.237,0.193,0.193,N2,
12/18/2023,4:36:41 PM,200,200.133422,1.160293,1.173597,1.404966,1.107723,1.091174,1.111293,1.089551,1.095392,1.18735,0.565105,1.076952,0.554745,0.487082,1.13555,0.411648,1.116449,2.456673,2.156834,2.100046,2.512487,2.474196,2.39015,0.990254,2.369707,2.489794,1.225876,2.291335,1.015439,0.577084,2.421807,1.120981,2.369683,5.053181,1,17.44,65.82,2,18.99,61.47,3,18.69,61.25,4,19.32,58.9,5,35.99,8,,A,12.48,29.16,21.5,18,18,N2,,B,14.32,29.31,155.9,149.7,150,O2,,C,12.58,29.47,46.1,38.8,39,O2,,D,14.49,29.68,515.1,499.9,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:42 PM,200,200.311596,1.14926,1.163862,1.395231,1.140498,1.095068,1.105127,1.057426,1.076247,1.171486,0.568019,1.052994,0.544385,0.467009,1.146558,0.372475,1.140083,2.45862,2.160079,2.110106,2.509242,2.474196,2.379766,0.995771,2.381389,2.469722,1.168249,2.314322,1.019001,0.617552,2.433785,1.142996,2.366445,5.049922,1,17.46,65.57,2,19,61.57,3,18.67,61.35,4,19.32,58.88,5,35.99,7.99,,A,12.48,29.14,21.5,18,18,N2,,B,14.31,29.31,155.7,149.5,150,O2,,C,12.59,29.47,46.1,38.9,39,O2,,D,14.48,29.67,514.7,499.2,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
12/18/2023,4:36:43 PM,200,200.088928,1.145041,1.19469,1.397502,1.124597,1.102207,1.120379,1.096041,1.07722,1.157241,0.588091,1.09929,0.552155,0.461182,1.136845,0.363086,1.12778,2.493342,2.140284,2.112053,2.518004,2.486527,2.372303,1.002261,2.374899,2.473283,1.230409,2.308818,1.040044,0.53532,2.42731,1.149471,2.404972,5.051878,1,17.49,65.29,2,19.01,61.65,3,18.67,61.52,4,19.3,58.96,5,35.98,7.98,,A,12.48,29.15,21.5,18,18,N2,,B,14.31,29.28,155.8,149.6,150,O2,,C,12.59,29.47,46.1,38.9,39,O2,,D,14.49,29.68,515.3,500.1,500,N2,,E,12.14,30.44,0.238,0.193,0.193,N2,
